age,job,marital,education,default,housing,loan,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
53,technician,divorced,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
38,technician,single,university.degree,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
55,admin.,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
54,admin.,divorced,unknown,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
50,blue-collar,married,basic.9y,unknown,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
57,housemaid,divorced,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
39,admin.,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
39,admin.,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
39,admin.,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
43,management,married,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
35,admin.,divorced,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
36,retired,married,unknown,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
36,retired,married,unknown,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
29,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
37,technician,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
34,admin.,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,yes
34,management,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
29,blue-collar,divorced,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
52,housemaid,single,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
24,admin.,single,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
27,services,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
30,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
34,blue-collar,married,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
41,services,single,high.school,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
57,housemaid,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
32,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
37,technician,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
38,blue-collar,married,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
50,entrepreneur,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
28,management,single,unknown,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
39,blue-collar,married,basic.9y,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
34,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
30,services,married,basic.9y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
25,services,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
43,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
26,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
46,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
29,entrepreneur,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
23,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
55,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
36,management,married,basic.6y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
46,self-employed,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,technician,single,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
46,blue-collar,married,unknown,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,technician,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
24,blue-collar,single,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
37,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
27,services,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
56,self-employed,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
55,technician,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,blue-collar,married,basic.6y,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
26,admin.,single,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
45,management,married,university.degree,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
45,management,married,university.degree,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
29,blue-collar,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
46,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,technician,divorced,professional.course,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,blue-collar,married,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
43,management,married,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,housemaid,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
39,admin.,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
39,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,blue-collar,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
43,technician,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
40,blue-collar,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,unemployed,single,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
36,entrepreneur,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
50,blue-collar,married,basic.4y,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
28,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
27,services,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,yes
35,blue-collar,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
34,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
41,entrepreneur,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
43,blue-collar,divorced,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
35,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
53,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
57,admin.,single,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
39,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
41,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,admin.,divorced,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
37,unemployed,married,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
26,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
38,services,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
34,technician,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
32,admin.,divorced,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
53,housemaid,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
41,entrepreneur,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
45,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
33,technician,married,university.degree,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
45,blue-collar,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
34,technician,single,professional.course,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
42,admin.,divorced,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
42,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
29,entrepreneur,married,basic.6y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,services,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
43,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
59,retired,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
27,admin.,married,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
28,blue-collar,divorced,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
29,admin.,single,university.degree,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
49,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
49,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
45,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
29,entrepreneur,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
46,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
33,technician,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
41,management,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,technician,single,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,services,divorced,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
58,retired,married,professional.course,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
31,blue-collar,married,basic.9y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
40,blue-collar,divorced,basic.6y,unknown,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
33,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
38,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
29,admin.,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
40,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
48,blue-collar,married,basic.4y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
51,retired,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
51,retired,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
34,technician,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
46,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
34,unemployed,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
55,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
47,admin.,married,university.degree,unknown,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
41,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
49,admin.,divorced,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,admin.,divorced,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
51,admin.,married,illiterate,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,management,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
59,retired,married,professional.course,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
33,self-employed,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,admin.,married,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
48,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
57,admin.,divorced,basic.9y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,technician,single,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,self-employed,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,technician,married,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29,unemployed,divorced,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,services,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,blue-collar,single,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
45,admin.,married,basic.9y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,technician,single,professional.course,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
27,blue-collar,married,basic.9y,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
43,unemployed,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,services,married,professional.course,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,blue-collar,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,admin.,married,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,blue-collar,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
43,management,married,unknown,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,self-employed,married,unknown,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,management,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,blue-collar,married,basic.6y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
44,technician,divorced,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,technician,married,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,technician,married,professional.course,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,services,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,admin.,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
57,management,divorced,university.degree,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
44,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,services,married,basic.6y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,technician,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
47,self-employed,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,blue-collar,single,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
47,technician,married,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,entrepreneur,married,basic.6y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
45,management,married,unknown,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
26,admin.,single,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
51,management,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
41,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
46,admin.,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,management,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
45,admin.,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
47,services,single,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,blue-collar,single,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
37,self-employed,single,basic.4y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
41,blue-collar,single,basic.4y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,blue-collar,divorced,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23,blue-collar,single,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,housemaid,divorced,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,admin.,divorced,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
39,housemaid,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,housemaid,divorced,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
37,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,technician,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
43,management,married,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
39,technician,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,self-employed,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
47,blue-collar,single,basic.9y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
50,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,unemployed,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,services,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
25,admin.,married,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29,technician,married,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,retired,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
31,services,single,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,blue-collar,divorced,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
50,blue-collar,divorced,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
41,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
38,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
46,entrepreneur,married,university.degree,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
